,company_id,name_latest,names_previous
3945,1378624,"Cellular Biomedicine Group, Inc.",Eastbridge Investment Group Corp
3946,1378625,Golden Century Resources LTD,
3947,1378706,American DG Energy Inc,
3948,1378718,"Wesco Aircraft Holdings, Inc",
3949,1378774,Sentio Healthcare Properties Inc,"Cornerstone Healthcare Plus Reit, Inc."
3950,1378846,"Interclick, Inc.",
3951,1378946,"People'S United Financial, Inc.",
3952,1378948,Trilliant Exploration Corp,
3953,1378950,"U.S. Auto Parts Network, Inc.",
3954,1378992,Berry Plastics Group Inc,
3955,1379006,"Nanoviricides, Inc.",
3956,1379041,"Employers Holdings, Inc.",
3957,1379043,"Duke Mountain Resources, Inc",
3958,1379075,FSP 50 South Tenth Street Corp,
3959,1379245,"Peartrack Security Systems, Inc.","Ecologic Transportation, Inc."
3960,1379246,Body Central Corp,
3961,1379378,Duncan Energy Partners L.P.,
3962,1379396,GCA I Acquisition Corp,
3963,1379404,"Corporate Backed Callable Trust Certificates, J.C. Penny Debenture-Backed Series 2006-1 Trust",
3964,1379527,Wisdomtree Continuous Commodity Index Master Fund,Greenhaven Continuous Commodity Index Master Fund
3965,1379606,Wisdomtree Continuous Commodity Index Fund,Greenhaven Continuous Commodity Index Fund
3966,1379661,Targa Resources Partners LP,
3967,1379699,Digital Development Group Corp,"Regency Resources, Inc."
3968,1379714,"Sabine Pass Lng, L.P.",
3969,1379725,"Agrisolar Solutions, Inc.",
3970,1379763,Atlas America Series 27-2006 L.P.,Atlas America Series 27-2006 LP
3971,1379785,Triangle Capital Corp,
3972,1379810,"Ruby Creek Resources, Inc.",
3973,1379895,Dynegy Inc.,
3974,1380024,"Sentisearch, Inc.",
3975,1380277,"Infrax Systems, Inc.",
3976,1380393,Fortress Investment Group LLC,
3977,1380412,HK Graphene Technology Corp,"Angstron Holdings CorpHK International Group, Inc.Loreto Resources Corp."
3978,1380509,"Hff, Inc.",
3979,1380528,GC China Turbine Corp.,
3980,1380706,"China Domestica Bio-Technology Holdings, Inc.",
3981,1380713,Cortronix Biomedical Advancement Technologies Inc.,Pana-Minerales S.A.
3982,1380846,"Tristate Capital Holdings, Inc.",
3983,1380856,Aprecia Inc,
3984,1381054,Hydrogen Future Corp,A5 Laboratories Inc.
3985,1381105,"Plastic2oil, Inc.","Jbi, Inc."
3986,1381197,"Interactive Brokers Group, Inc.",
3987,1381240,"Cyberspace Vita, Inc.",
3988,1381272,Sensata Technologies B.V.,
3989,1381324,Urban AG. Corp,Urban AG. Corp.
3990,1381325,"Bigband Networks, Inc.",
3991,1381341,Ecotech Energy Group Inc.,
3992,1381435,"Giggles N' Hugs, Inc.",
3993,1381447,"Munro Developments, Inc.",
3994,1381455,Stewart & Stevenson LLC,
3995,1381531,Domtar Corp,
3996,1381639,Mayflower Bancorp Inc,
3997,1381668,TFS Financial Corp,
3998,1381786,Bering Growth Corp,
3999,1381790,Tsingda Eedu Corp,
4000,1381792,Toda International Holdings Inc.,
4001,1381795,Seven Seas Acquisition Corp,
4002,1381796,Juniper Growth Corp,
4003,1381798,PAN Asian Corp,
4004,1381804,Global Growth Corp,
4005,1381805,ORB Automotive,
4006,1381806,Lunar Growth Corp,
4007,1381807,"Huixin Waste Water Solutions, Inc.",China Growth Corp
4008,1381871,"US Highland, Inc.",
4009,1381873,"Barclay Road, Inc.",
4010,1382041,Preferential Equities Corp.,
4011,1382056,Vitaminspice,
4012,1382085,Disability Access Corp,
4013,1382112,"GME Innotainment, Inc.","Great China Mania Holdings, Inc."
4014,1382134,"Shopoff Properties Trust, Inc.",
4015,1382219,"6D Global Technologies, Inc","Cleantech Innovations, Inc."
4016,1382230,"Essa Bancorp, Inc.",
4017,1382231,Strongbow Resources Inc.,
4018,1382413,"Delanco Bancorp, Inc",
4019,1382462,DEL Toro Silver Corp.,
4020,1382574,"Trxade Group, Inc.",
4021,1382702,China TMK Battery Systems Inc.,
4022,1382787,Amreit Monthly Income & Growth Fund IV LP,
4023,1382805,"Game Trading Technologies, Inc.",
4024,1382911,"Orexigen Therapeutics, Inc.",
4025,1383006,Evolucia Inc.,Sunovia Energy Technologies Inc
4026,1383054,Powershares DB Silver Fund,
4027,1383055,Powershares DB Gold Fund,
4028,1383057,Powershares DB Precious Metals Fund,
4029,1383058,Powershares DB OIL Fund,
4030,1383062,Powershares DB Energy Fund,
4031,1383082,Powershares DB Agriculture Fund,
4032,1383084,Powershares DB Base Metals Fund,
4033,1383088,Cytta Corp.,
4034,1383094,Santander Drive Auto Receivables LLC,
4035,1383097,Naked Brand Group Inc.,Search BY Headlines.Com Corp.
4036,1383145,Royale Globe Holding Inc.,"MY Group, Inc.Rohat Resources, Inc.Royale Group Holding, Inc."
4037,1383149,Powershares DB US Dollar Index Bearish Fund,
4038,1383151,Powershares DB US Dollar Index Bullish Fund,
4039,1383154,"Copsync, Inc.",
4040,1383183,Combimatrix Corp,
4041,1383196,"Location Based Technologies, Inc.",
4042,1383312,"Broadridge Financial Solutions, Inc.",
4043,1383394,Transact Energy Corp,
4044,1383414,Pennantpark Investment Corp,
4045,1383528,"Vision Acquisition Iii, Inc",
4046,1383534,"Vision Acquisition II, Inc",
4047,1383571,Globe Specialty Metals Inc,
4048,1383637,"Phoenix International Ventures, Inc.",
4049,1383650,"Cheniere Energy Partners, L.P.",
4050,1383701,Conatus Pharmaceuticals Inc.,Conatus Pharmaceuticals Inc
4051,1383729,"Fusion-Io, Inc.",
4052,1383756,Prospect Ventures Inc.,Dussault Apparel Inc.
4053,1383803,JMP Group Inc.,
4054,1383825,"NET Talk.Com, Inc.",
4055,1383859,Infrastructure Materials Corp.,
4056,1383871,"Lifelock, Inc.",
4057,1383875,"LRI Holdings, Inc.",
4058,1383960,"University General Health System, Inc.",
4059,1384072,"Vanguard Natural Resources, LLC",
4060,1384086,"OAK Tree Educational Partners, Inc.",
4061,1384101,"Veracyte, Inc.",
4062,1384135,Smartheat Inc.,
4063,1384195,"Ring Energy, Inc.",
4064,1384356,"Xenacare Holdings, Inc.",
4065,1384365,"Raadr, Inc.","Pitooey!, Inc.White Dental Supply, Inc."
4066,1384451,"Asia Document Transition, Inc.",
4067,1384522,Card Activation Technologies Inc,
4068,1384710,"Monogram Residential Trust, Inc.",Behringer Harvard Multifamily Reit I Inc
4069,1384905,Ringcentral Inc,
4070,1384929,"Green Equity Holdings, Inc.",
4071,1385157,TE Connectivity Ltd.,
4072,1385187,Covidien PLC,
4073,1385211,"China Multimedia, Inc.",
4074,1385228,"Dnib Unwind, Inc.","Bind Therapeutics, Inc"
4075,1385280,"Cinemark Holdings, Inc.",
4076,1385292,Monotype Imaging Holdings Inc.,
4077,1385305,"Savwatt Usa, Inc.",
4078,1385310,UV FLU Technologies Inc,
4079,1385329,"Creative Waste Solutions, Inc.","Silverstar Mining Corp.Silverstar Resources, Inc."
4080,1385508,"Opiant Pharmaceuticals, Inc.",Lightlake Therapeutics Inc.
4081,1385544,Horsehead Holding Corp,
4082,1385596,"Opencell Biomed, Inc.",
4083,1385613,"Greenlight Capital RE, Ltd.",
4084,1385662,Ridgewood Energy V Fund LLC,
4085,1385720,Sally Holdings LLC,
4086,1385799,Advanced Biomedical Technologies Inc.,
4087,1385818,"Aytu Bioscience, Inc",Rosewind Corp
4088,1385830,Neurogesx Inc,
4089,1385849,Energy Fuels Inc,
4090,1386018,"Tiger OIL & Energy, Inc.",
4091,1386019,China Skyrise Digital Service Inc.,
4092,1386041,"Capital City Energy Group, Inc.",
4093,1386110,"Iowa Renewable Energy, LLC",
4094,1386164,Managed Futures Premier Abingdon L.P.,Abingdon Futures Fund LP
4095,1386198,Memsic Inc,
4096,1386278,Green DOT Corp,
4097,1386301,"Research Solutions, Inc.",Derycz Scientific Inc
4098,1386355,Travelport LTD,
4099,1386570,Chromadex Corp.,
4100,1386765,"Saga Energy, Inc.",DON Marcos Trading CO
4101,1386858,Hyperion Therapeutics Inc,
4102,1386926,KKR Financial Holdings LLC,
4103,1386936,Gold Lakes Corp.,Siga Resources Inc.TNX Maverick Corp.
4104,1387054,Firma Holdings Corp.,Tara Minerals Corp.
4105,1387061,"Behringer Harvard Opportunity Reit II, Inc.",
4106,1387135,"Quantumsphere, Inc.",WAY Cool Imports Inc
4107,1387361,"Apple Reit Eight, Inc.",
4108,1387467,Alpha & Omega Semiconductor LTD,
4109,1387522,Pacific Copper Corp.,
4110,1387632,Manhattan Bancorp,
4111,1387637,"Corporate Backed Callable Trust Certificates, J.C. Penney Debenture-Backed Series 2007-1 Trust",
4112,1387673,Powrtec Corp,
4113,1387713,"Neulion, Inc.",
4114,1387976,"Consorteum Holdings, Inc.",
4115,1387998,Snoogoo Corp.,Casey Container Corp
4116,1388132,Hangover Joe'S Holding Corp,Accredited Members Holding Corp
4117,1388133,Shoretel Inc,
4118,1388174,Helmer Directional Drilling Corp.,"Exclusive Apparel, Inc."
4119,1388180,Novus Robotics Inc.,Ecoland International
4120,1388195,Pharmerica Corp,
4121,1388295,"Websafety, Inc.",
4122,1388311,Vlov Inc.,
4123,1388319,"U.S. Stem Cell, Inc.","Bioheart, Inc."
4124,1388320,"Actinium Pharmaceuticals, Inc.","Cactus Ventures, Inc."
4125,1388410,"Parallax Health Sciences, Inc.",Endeavor Power Corp
4126,1388430,"CAI International, Inc.",
4127,1388486,"Spotlight Innovation, Inc.",American Exploration Corp
4128,1388488,"Mass Hysteria Entertainment Company, Inc.",
4129,1388490,Mabcure Inc.,
4130,1388510,Pengram Corp,
4131,1388686,"Premier Power Renewable Energy, Inc.",
4132,1388855,"Deer Consumer Products, Inc.",
4133,1388978,"China Shianyun Group Corp., Ltd.","China Green Creative, Inc."
4134,1388982,"Chuma Holdings, Inc.",Cannamed Corporation.Mass Petroleum Inc.
4135,1389002,Marin Software Inc,
4136,1389030,Crestwood Midstream Partners LP,
4137,1389034,Kallo Inc.,
4138,1389050,"Archrock, Inc.",Exterran Holdings Inc.
4139,1389067,Tautachrome Inc.,"Roadships Holdings, Inc."
4140,1389072,"Heartware International, Inc.",
4141,1389115,Innolog Holdings Corp.,
4142,1389122,Equinox Frontier Balanced Fund,"Balanced Series, A Series OF THE Frontier Fund"
4143,1389123,Equinox Frontier Heritage Fund,"Frontier Heritage Series, A Series OF THE Frontier FundWinton/Graham Series, A Series OF THE Frontier Fund"
4144,1389124,Equinox Frontier Winton Fund,"Winton Series, A Series OF THE Frontier Fund"
4145,1389125,Equinox Frontier Select Fund,"Berkeley/Graham/Tiverton Series, A Series OF THE Frontier FundFrontier Select Series, A Series OF THE Frontier FundTiverton/Graham/Transtrend Series, A Series OF THE Frontier Fund"
4146,1389126,"Currency Series, A Series OF THE Frontier Fund",
4147,1389127,"Long Only Commodity Series, A Series OF THE Frontier Fund",
4148,1389128,Equinox Frontier Long/Short Commodity Fund,"Frontier Long/Short Commodity Series, A Series OF THE Frontier Fund"
4149,1389129,"Managed Futures Index Series, A Series OF THE Frontier Fund",
4150,1389170,Targa Resources Corp.,
4151,1389217,"Alldigital Holdings, Inc.","Aftermarket Enterprises, Inc."
4152,1389294,Western Graphite Inc.,Lucky Strike Explorations Inc.
4153,1389305,RSC Holdings Inc.,
4154,1389405,Agent155 Media Corp.,Freshwater Technologies Inc.
4155,1389413,First Surgical Partners Inc.,
4156,1389415,Infrastructure Developments Corp.,
4157,1389518,"Tongji Healthcare Group, Inc.",
4158,1389545,"Novabay Pharmaceuticals, Inc.",
4159,1389772,First Priority Financial Corp.,
4160,1389797,FSB Community Bankshares Inc,
4161,1389870,"Omni BIO Pharmaceutical, Inc.",
4162,1389879,"World Series OF Golf, Inc.",
4163,1389936,MS Structured Saturns Series 2007-1,
4164,1390028,Skyview Holdings Corp.,
4165,1390072,"Generation Zero Group, Inc.",
4166,1390134,Geotraq Inc.,Mobile Data Corp.
4167,1390162,Howard Bancorp Inc,
4168,1390213,Corporate Property Associates 17 - Global Inc,
4169,1390292,"Anoteros, Inc.",
4170,1390312,"Bancorp OF NEW Jersey, Inc.",
4171,1390329,"Yafarm Technologies, Inc.",
4172,1390478,"Galena Biopharma, Inc.",RXI Pharmaceuticals Corp
4173,1390533,Smartchase Corp.,Northern Empire Energy Corp.
4174,1390662,"China Jianye Fuel, Inc.",
4175,1390705,"Uplift Nutrition, Inc.",
4176,1390777,Bank OF NEW York Mellon Corp,
4177,1390778,"Verde Science, Inc.","Avro Energy Inc.Rango Energy, Inc."
4178,1390804,YCC Holdings LLC,
4179,1390844,Wabco Holdings Inc.,
4180,1390891,Team Nation Holdings Corp,
4181,1391127,"Limelight Networks, Inc.",
4182,1391135,Acquired Sales Corp,
4183,1391137,Bcsb Bancorp Inc.,
4184,1391142,Q Lotus Holdings Inc,
4185,1391174,FLM Minerals Inc.,
4186,1391253,"Chancery Resources, Inc.",
4187,1391390,Boise Inc.,
4188,1391407,Biofuels Power Corp,
4189,1391426,"China Vitup Health Care Holdings, Inc.",
4190,1391570,"Oldwebsites.Com, Inc.",
4191,1391614,"Princeton Security Technologies, Inc.",
4192,1391636,Cyan Inc,
4193,1391674,"Suspect Detection Systems, Inc.",
4194,1391750,"Veracity Management Global, Inc.",
4195,1391798,"Gamzio Mobile, Inc.","Marine Drive Mobile Corp.Sona Resources, Inc."
4196,1391933,Quaint OAK Bancorp Inc,
4197,1392091,"Blueknight Energy Partners, L.P.",
4198,1392121,"Coyote Resources, Inc.",
4199,1392363,"China Advanced Construction Materials Group, Inc",
4200,1392380,"Gevo, Inc.",
4201,1392446,China Sports Holding CO LTD,
4202,1392448,"Midas Medici Group Holdings, Inc.",
4203,1392449,Green Planet BIO Engineering CO. Ltd.,
4204,1392477,Xtreme Green Electric Vehicles Inc.,Xtreme Green Products Inc.
4205,1392486,"Submicron Technologies, Inc.",
4206,1392522,"Freescale Semiconductor, Ltd.","Freescale Semiconductor Holdings I, Ltd."
4207,1392545,"Lightning Gaming, Inc.",
4208,1392562,Louisiana Bancorp Inc,
4209,1392694,"Ksix Media Holdings, Inc.","North American Energy Resources, Inc."
4210,1392875,Amogear Inc.,Kitcher Resources Inc.
4211,1392902,"Endurance Exploration Group, Inc.",Tecton Corp
4212,1392960,"Mongolia Holdings, Inc.","Consolidation Services, Inc."
4213,1392972,"Pros Holdings, Inc.",
4214,1393020,"Invuity, Inc.",
4215,1393044,Petrocorp Inc,
4216,1393052,Veeva Systems Inc,
4217,1393066,Resolute Forest Products Inc.,Abitibibowater Inc.
4218,1393284,"Forza Environmental Building Products, Inc.",
4219,1393311,Public Storage,
4220,1393356,"Surface Coatings, Inc.",
4221,1393359,MAN FRM Managed Futures Strategies LLC,ML Systematic Momentum Futuresaccess LLCSystematic Momentum Futuresaccess LLC
4222,1393371,"Phoenix Medical Software, Inc.",
4223,1393403,"Sovereign Lithium, Inc.","Great American Energy, Inc.Southern Bella Inc"
4224,1393434,"Ocular Therapeutix, Inc",
4225,1393463,DC Brands International Inc,
4226,1393540,Igen Networks Corp,
4227,1393548,Clickstream Corp,Mine Clearing Corp.
4228,1393612,Discover Financial Services,
4229,1393631,Xhibit Corp.,"NB Manufacturing, Inc."
4230,1393726,Tiptree Financial Inc.,Care Investment Trust Inc.
4231,1393744,"Energysolutions, Inc.",
4232,1393772,United Mines Inc,
4233,1393818,Blackstone Group L.P.,
4234,1393883,"DHI Group, Inc.","Dice Holdings, Inc."
4235,1393909,Ironwood Gold Corp.,Ironwood Gold Corp
4236,1393935,"Thinspace Technology, Inc.","Vanity Events Holding, Inc."
4237,1394069,Yankee Holding Corp.,
4238,1394074,"Spectra Energy Partners, LP",
4239,1394108,AJ Greentech Holdings.,"American Jianye Greentech Holdings, Ltd."
4240,1394120,Anhui Taiyang Poultry CO Inc,
4241,1394130,Event Cardio Group Inc.,Sunrise Holdings LTD
4242,1394156,"Diversified Restaurant Holdings, Inc.",
4243,1394159,"Orbitz Worldwide, Inc.",
4244,1394319,"Tracon Pharmaceuticals, Inc.",
4245,1394446,Kabe Exploration Inc.,
4246,1394638,Creative Learning Corp,
4247,1394872,Ambient Water Corp,"AWG International Water CorpMipsolutions, Inc."
4248,1394922,"Atel 12, LLC",
4249,1394954,GT Advanced Technologies Inc.,"GT Solar International, Inc."
4250,1395205,Mainland Resources Inc.,
4251,1395317,DJO Finance LLC,
4252,1395400,Enhance Skin Products Inc,
4253,1395445,Perpetual Industries Inc.,
4254,1395585,First Trinity Financial Corp,
4255,1395848,Adesto Technologies Corp,
4256,1395864,Verso Paper Holdings LLC,
4257,1395937,Syndax Pharmaceuticals Inc,
4258,1395942,"KAR Auction Services, Inc.",
4259,1396009,Vulcan Materials CO,
4260,1396033,"Lumber Liquidators Holdings, Inc.",
4261,1396054,U.S. Lithium Corp.,Rostock Ventures Corp
4262,1396118,"HW Holdings, Inc.",Horiyoshi Worldwide Inc.
4263,1396238,Iris Biotechnologies Inc,
4264,1396279,"Hhgregg, Inc.",
4265,1396334,Nacel Energy Corp,
4266,1396426,Hawker Beechcraft Acquisition CO LLC,
4267,1396427,Hawker Beechcraft Notes CO,
4268,1396440,Main Street Capital Corp,
4269,1396446,"CYS Investments, Inc.","Cypress Sharpridge Investments, Inc."
4270,1396536,"Duos Technologies Group, Inc.","Duos Technology Group, Inc.Information Systems Associates, Inc."
4271,1396549,"Entergy Gulf States Reconstruction Funding I, LLC",
4272,1396633,Summer Energy Holdings Inc,Castwell Precast Corp
4273,1396709,"Western Dubuque Biodiesel, LLC",
4274,1396730,First National Master Note Trust,
4275,1396814,"Pacira Pharmaceuticals, Inc.",
4276,1396838,Dolan CO.,
4277,1396877,"United States Diesel-Heating OIL Fund, LP","United States Heating OIL Fund, LP"
4278,1396878,"United States Gasoline Fund, LP",
4279,1397016,Optex Systems Holdings Inc,
4280,1397047,"Flexshopper, Inc.","Anchor Funding Services, Inc."
4281,1397183,"Iveda Solutions, Inc.",
4282,1397187,Lululemon Athletica Inc.,
4283,1397403,IMH Financial Corp,
4284,1397410,Nielsen CO B.V.,
4285,1397516,REX Energy Corp,
4286,1397533,"Abington Bancorp, Inc./Pa",
4287,1397645,Hotcloud Mobile Inc,Sombrio Capital Corp
4288,1397771,"Reliance Bancshares, Inc.",
4289,1397772,"NCO Group, Inc.",
4290,1397795,"Quture International, Inc.","Techs Loanstar, Inc."
4291,1397807,"Amreit, Inc.",
4292,1397821,Duff & Phelps Corp,
4293,1397832,Southern USA Resources Inc.,Atlantic Green Power Holding CO
4294,1397867,Global Aviation Holdings Inc.,
4295,1397911,LPL Financial Holdings Inc.,LPL Investment Holdings Inc.
4296,1397919,Foodfest International 2000 Inc.,
4297,1397951,"Cybergy Holdings, Inc.","Mount Knowledge Holdings, Inc."
4298,1397966,Winland Ocean Shipping Corp,
4299,1398004,Savedaily Inc,"Nine Mile Software, Inc."
4300,1398005,Geovic Mining Corp.,
4301,1398006,"OAK Ridge Financial Services, Inc.",
4302,1398137,"Solis Tek, Inc./Nv",Cinjet Inc
4303,1398235,"ID Perfumes, Inc.",
4304,1398427,"Alpha Lujo, Inc.",
4305,1398488,"World Mortgage Exchange Group, Inc.",
4306,1398522,"GO Solar Usa, Inc.",
4307,1398529,"Greenkraft, Inc.",Sunrise Global Inc.
4308,1398551,"Yongye International, Inc.",
4309,1398603,"Madison Venture Capital Group, Inc.",
4310,1398604,"Madison Enterprises Group, Inc.",
4311,1398605,"Madison Acquisition Ventures, Inc.",
4312,1398633,Polar Wireless Corp.,
4313,1398659,Genpact LTD,
4314,1398664,Encore Energy Partners LP,
4315,1398702,"Electronic Cigarettes International Group, Ltd.",Teckmine Industries Inc.Victory Electronic Cigarettes Corp
4316,1398797,Point.360,
4317,1398805,"Envision Solar International, Inc.",
4318,1398987,Realogy Holdings Corp.,Domus Holdings Corp
4319,1399095,Axiom OIL & GAS Corp.,Axiom Gold & Silver CorpTC Power Management Corp.
4320,1399249,"Pzena Investment Management, Inc.",
4321,1399306,Simlatus Corp,Grid Petroleum Corp.
4322,1399315,Marshall & Ilsley Corp,
4323,1399352,"Cool Technologies, Inc.","Hpev, Inc.Z3 Enterprises, Inc."
4324,1399356,"China BCT Pharmacy Group, Inc.",
4325,1399406,ML Transtrend DTP Enhanced Futuresaccess LLC,
4326,1399480,Vrdt Corp,Verdant Automotive CorpWinwheel Bullion Inc.
4327,1399488,IN Media Corp,
4328,1399520,"ONE Group Hospitality, Inc.",Committed Capital Acquisition CorpPlastron Acquisition Corp II
4329,1399521,Lihua International Inc.,
4330,1399529,Dicerna Pharmaceuticals Inc,
4331,1399541,Atlas Resources Public #17-2008 (B) L.P.,
4332,1399542,Atlas Resources Public #17-2007 (A) L.P.,
4333,1399587,"Blue Calypso, Inc.","Jj&R Ventures, Inc."
4334,1399761,Global Security Agency Inc.,
4335,1399855,"National American University Holdings, Inc.",
4336,1399935,Francesca'S Holdings Corp,
4337,1400000,"Abakan, Inc",
4338,1400400,"Demandtec, Inc.",
4339,1400431,Patheon Inc,
4340,1400482,Acucela Inc.,
4341,1400683,"Stwc. Holdings, Inc.","4TH Grade Films IncStrainwise, Inc."
4342,1400728,"Well Power, Inc.","Vortec Electronics, Inc."
4343,1400732,"Pacific Software, Inc.",
4344,1400810,"HCI Group, Inc.","Homeowners Choice, Inc."
4345,1400848,"Laporte Bancorp, Inc.",
4346,1400891,"Iheartmedia, Inc.",CC Media Holdings Inc
4347,1401106,MF Global Holdings Ltd.,
4348,1401257,"Forum Energy Technologies, Inc.",
4349,1401284,Pplus Trust Series Eq-1,
4350,1401306,Xinde Technology CO,
